analysis_group_id,company,ts_code,symbol,event_date,aligned_trade_date,primary_category,capital_action_subtype,capital_action_subtype_hits,source_type,title,group_titles_sample,car_status,is_ipo_listing_related,is_market_trading_related,car_m1_p1,car_p0_p5,car_p0_p20,actual_mv_return_p0_p5,actual_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p5,abnormal_mv_impact_yi_p0_p20,overlap_event_count_m1_p1,overlap_category_count_m1_p1,overlap_categories_m1_p1,overlap_titles_sample_m1_p1,overlap_event_count_p0_p5,overlap_category_count_p0_p5,overlap_categories_p0_p5,overlap_titles_sample_p0_p5,overlap_event_count_m1_p5,overlap_category_count_m1_p5,overlap_categories_m1_p5,overlap_titles_sample_m1_p5,overlap_event_count_p0_p20,overlap_category_count_p0_p20,overlap_categories_p0_p20,overlap_titles_sample_p0_p20,overlap_event_count_p0_p60,overlap_category_count_p0_p60,overlap_categories_p0_p60,overlap_titles_sample_p0_p60
300098|2020-10-01|资本动作,高新兴,300098.SZ,300098,2020-10-01,2020-10-09,资本动作,复合资本动作,股权激励/员工持股|股东增减持/限售流通,repurchase,回购 预案 金额=4965073.21,回购 预案 金额=4965073.21 || 关于回购注销部分股权激励对象所持已获授但尚未解锁的限制性股票的公告 || 广东广信君达律师事务所关于公司回购注销第三期限制性股票激励计划部分股份相关事宜之法律意见书 || 关于控股股东、实际控制人减持股份超过1%暨减持进展的公告,ok,False,False,0.006418714285714284,-0.0006344285714285,-0.0487152857142856,0.021999999997732,0.009999999988661,-0.0559522377325854,-4.296353238566955,2,1,其他,关于聘请公司2020年度审计机构的公告 || 第五届监事会第十次会议决议的公告,4,2,业绩信号|其他,关于聘请公司2020年度审计机构的公告 || 第五届监事会第十次会议决议的公告 || 关于召开2020年第四次临时股东大会通知的提示性公告,4,2,业绩信号|其他,关于聘请公司2020年度审计机构的公告 || 第五届监事会第十次会议决议的公告 || 关于召开2020年第四次临时股东大会通知的提示性公告,14,4,业绩信号|其他|资本动作|风险事件,关于聘请公司2020年度审计机构的公告 || 第五届监事会第十次会议决议的公告 || 关于召开2020年第四次临时股东大会通知的提示性公告,21,5,业绩信号|其他|客户/订单|资本动作|风险事件,关于聘请公司2020年度审计机构的公告 || 第五届监事会第十次会议决议的公告 || 关于召开2020年第四次临时股东大会通知的提示性公告
300638|2023-12-01|资本动作,广和通,300638.SZ,300638,2023-12-01,2023-12-01,资本动作,复合资本动作,股东增减持/限售流通|股份回购,repurchase,回购 完成 金额=50992711.6,回购 完成 金额=50992711.6 || 关于股份回购实施结果暨股份变动的公告,ok,False,False,-0.02372828571428571,0.0031627142857142,-0.0302541428571428,0.0031248529456533,-0.0469562680186134,0.4836203436555575,-4.626253794617216,1,1,其他,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第五次临时股东大会法律意见书,2,2,其他|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第五次临时股东大会法律意见书 || 回购 完成 金额=16329536.73,2,2,其他|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第五次临时股东大会法律意见书 || 回购 完成 金额=16329536.73,10,3,其他|管理层/投关信号|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第五次临时股东大会法律意见书 || 回购 完成 金额=16329536.73 || 回购 预案 金额=579000.0,23,6,业绩信号|其他|政策/行业|管理层/投关信号|资本动作|风险事件,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第五次临时股东大会法律意见书 || 回购 完成 金额=16329536.73 || 回购 预案 金额=579000.0
300590|2023-04-19|资本动作,移为通信,300590.SZ,300590,2023-04-19,2023-04-19,资本动作,分红/权益分派,分红/权益分派,announcement,关于收到全资子公司现金分红款的公告,关于收到全资子公司现金分红款的公告,ok,False,False,-0.020123857142857145,-0.025637,-0.1063028571428571,-0.1058317365307789,-0.1257874231645291,-1.529309707597111,-6.341225235943371,0,0,,,8,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告 || 分红送转 cash_div=0.0 proc=预案 || 2023年一季度报告,8,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告 || 分红送转 cash_div=0.0 proc=预案 || 2023年一季度报告,11,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告 || 分红送转 cash_div=0.0 proc=预案 || 2023年一季度报告,20,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,上海移为通信技术股份有限公司非经营性资金占用及其他关联资金往来情况的专项报告 || 分红送转 cash_div=0.0 proc=预案 || 2023年一季度报告
002970|2023-05-17|资本动作,锐明技术,002970.SZ,002970,2023-05-17,2023-05-17,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,关于回购注销部分限制性股票减少注册资本暨通知债权人的公告,ok,False,False,0.03783528571428571,0.0199624285714285,0.0020382857142857,0.0800157666535277,0.2199448167126527,0.8761327283703427,0.0894584953762287,3,3,产品/技术创新|其他|资本动作,关于2022年股票期权激励计划剩余部分预留股票期权授予登记完成的公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年年度股东大会之法律意见书 || 2022年年度股东大会决议公告,2,2,产品/技术创新|其他,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年年度股东大会之法律意见书 || 2022年年度股东大会决议公告,3,3,产品/技术创新|其他|资本动作,关于2022年股票期权激励计划剩余部分预留股票期权授予登记完成的公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年年度股东大会之法律意见书 || 2022年年度股东大会决议公告,4,3,产品/技术创新|其他|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年年度股东大会之法律意见书 || 2022年年度股东大会决议公告 || 第一期员工持股计划第一次持有人会议决议公告,12,5,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年年度股东大会之法律意见书 || 2022年年度股东大会决议公告 || 第一期员工持股计划第一次持有人会议决议公告
603236|2025-05-28|资本动作,移远通信,603236.SH,603236,2025-05-28,2025-05-28,资本动作,分红/权益分派,分红/权益分派,announcement,2024年年度权益分派实施公告,2024年年度权益分派实施公告,ok,False,False,-0.028297125000000003,0.013526375,0.108207875,0.0650084793454099,0.1523459581623045,2.504394209308709,20.034575083982272,0,0,,,2,2,其他|管理层/投关信号,投资者关系活动记录表2025年5月 || 2024 Environmental Social and Governance (ESG) Report,2,2,其他|管理层/投关信号,投资者关系活动记录表2025年5月 || 2024 Environmental Social and Governance (ESG) Report,4,3,产品/技术创新|其他|管理层/投关信号,投资者关系活动记录表2025年5月 || 2024 Environmental Social and Governance (ESG) Report || 3-2民生证券股份有限公司关于上海移远通信技术股份有限公司向特定对象发行股票之上市保荐书(申报稿)(上海移远通信技术股份有限公司),22,6,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作|风险事件,投资者关系活动记录表2025年5月 || 2024 Environmental Social and Governance (ESG) Report || 3-2民生证券股份有限公司关于上海移远通信技术股份有限公司向特定对象发行股票之上市保荐书(申报稿)(上海移远通信技术股份有限公司)
002313|2017-09-08|资本动作,日海智能,002313.SZ,002313,2017-09-08,2017-09-08,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,日海通讯:关于收购龙尚科技股权的公告,日海通讯:关于收购龙尚科技股权的公告,ok,False,False,-0.014766666666666678,0.0544333333333333,-0.0351666666666666,-0.0172744721689059,0.0825335892514396,4.424123599999999,-2.858206000000001,3,3,其他|客户/订单|管理层/投关信号,日海通讯:第四届董事会第十次会议决议公告 || 日海通讯:关于公司拟签署合作框架协议的公告 || 日海通讯:2017年9月7日投资者关系活动记录表,3,3,其他|客户/订单|管理层/投关信号,日海通讯:第四届董事会第十次会议决议公告 || 日海通讯:关于公司拟签署合作框架协议的公告 || 日海通讯:2017年9月7日投资者关系活动记录表,3,3,其他|客户/订单|管理层/投关信号,日海通讯:第四届董事会第十次会议决议公告 || 日海通讯:关于公司拟签署合作框架协议的公告 || 日海通讯:2017年9月7日投资者关系活动记录表,7,4,其他|客户/订单|管理层/投关信号|资本动作,日海通讯:第四届董事会第十次会议决议公告 || 日海通讯:关于公司拟签署合作框架协议的公告 || 日海通讯:2017年9月7日投资者关系活动记录表,29,8,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作|风险事件,日海通讯:第四届董事会第十次会议决议公告 || 日海通讯:关于公司拟签署合作框架协议的公告 || 日海通讯:2017年9月7日投资者关系活动记录表
300638|2023-07-31|资本动作,广和通,300638.SZ,300638,2023-07-31,2023-07-31,资本动作,股权激励/员工持股,股权激励/员工持股,repurchase,回购 股东大会通过 金额=16329536.73,回购 股东大会通过 金额=16329536.73 || 回购 股东大会通过 金额= || 关于2023年限制性股票激励计划内幕信息知情人及激励对象买卖公司股票情况的自查报告,ok,False,False,0.0015294285714285722,0.0219301428571428,-0.0193228571428571,0.028783658320312,-0.1323119776756753,3.616383636270536,-3.186429966855484,3,2,其他|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第三次临时股东大会法律意见书 || 第三届董事会第三十六次会议决议公告 || 深圳市广和通无线股份有限公司2023年限制性股票激励计划授予日激励对象名单(调整后),13,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第三次临时股东大会法律意见书 || 第三届董事会第三十六次会议决议公告 || 深圳市广和通无线股份有限公司2023年限制性股票激励计划授予日激励对象名单(调整后),13,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第三次临时股东大会法律意见书 || 第三届董事会第三十六次会议决议公告 || 深圳市广和通无线股份有限公司2023年限制性股票激励计划授予日激励对象名单(调整后),19,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第三次临时股东大会法律意见书 || 第三届董事会第三十六次会议决议公告 || 深圳市广和通无线股份有限公司2023年限制性股票激励计划授予日激励对象名单(调整后),34,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,广东信达律师事务所关于深圳市广和通无线股份有限公司2023年第三次临时股东大会法律意见书 || 第三届董事会第三十六次会议决议公告 || 深圳市广和通无线股份有限公司2023年限制性股票激励计划授予日激励对象名单(调整后)
300590|2024-06-14|资本动作,移为通信,300590.SZ,300590,2024-06-14,2024-06-14,资本动作,分红/权益分派,分红/权益分派,announcement,2023年年度权益分派实施公告,2023年年度权益分派实施公告,ok,False,False,0.025681714285714283,0.0154744285714285,0.1047571428571428,0.0924530683349413,0.1679247828975543,0.7525830134441224,5.094756545439712,0,0,,,0,0,,,0,0,,,1,1,产品/技术创新,关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告,14,6,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作,关于理财产品到期赎回及继续使用闲置自有资金进行现金管理的公告 || 预增 预计:净利润9794-10413 || 投资者关系管理信息20240716
603236|2020-10-28|资本动作,移远通信,603236.SH,603236,2020-10-28,2020-10-28,资本动作,其他资本动作,,announcement,:2020年第一次临时股东大会决议公告,:2020年第一次临时股东大会决议公告,ok,False,False,0.027043,0.0469801428571428,-0.0419419999999999,0.0177904188277284,0.0221404271931291,9.015037916320802,-8.048266720603198,1,1,产品/技术创新,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2020年第一次临时股东大会的法律意见书,6,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2020年第一次临时股东大会的法律意见书 || :2020年第三季度报告正文 || :独立董事关于第二届董事会第二十次会议文件相关事项的独立意见,6,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2020年第一次临时股东大会的法律意见书 || :2020年第三季度报告正文 || :独立董事关于第二届董事会第二十次会议文件相关事项的独立意见,9,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2020年第一次临时股东大会的法律意见书 || :2020年第三季度报告正文 || :独立董事关于第二届董事会第二十次会议文件相关事项的独立意见,23,6,业绩信号|产品/技术创新|其他|政策/行业|资本动作|风险事件,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2020年第一次临时股东大会的法律意见书 || :2020年第三季度报告正文 || :独立董事关于第二届董事会第二十次会议文件相关事项的独立意见
300098|2018-12-11|资本动作,高新兴,300098.SZ,300098,2018-12-11,2018-12-11,资本动作,复合资本动作,股东增减持/限售流通|股权质押/解押,announcement,关于控股股东进行质押式回购相关交易的公告,关于控股股东进行质押式回购相关交易的公告 || 离任董监高持股及减持承诺事项的说明,ok,False,False,-0.022426,-0.034186,0.0127682499999999,-0.0723076923367961,0.0690742699726529,-3.9214369474555415,1.4646313492174896,1,1,其他,关于董事辞职及增选董事的公告,1,1,其他,关于董事辞职及增选董事的公告,1,1,其他,关于董事辞职及增选董事的公告,15,3,产品/技术创新|其他|资本动作,关于董事辞职及增选董事的公告 || 回购 完成 金额=1347685.8146 || 关于召开2018年第七次临时股东大会的提示性公告,33,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,关于董事辞职及增选董事的公告 || 回购 完成 金额=1347685.8146 || 关于召开2018年第七次临时股东大会的提示性公告
002970|2023-08-22|资本动作,锐明技术,002970.SZ,002970,2023-08-22,2023-08-22,资本动作,复合资本动作,股权激励/员工持股|分红/权益分派,announcement,关于调整2021年股票期权与限制性股票激励计划行权价格的公告,关于调整2021年股票期权与限制性股票激励计划行权价格的公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司调整2021年股票期权与限制性股票激励计划行权价格与2022年股票期权激励计划行权价格的法律意见书 || 分红送转 cash_div=0.0 proc=预案 || 关于调整2022年股票期权激励计划行权价格的公告,ok,False,False,-0.00593657142857143,0.0063458571428571,0.0300041428571428,0.0192903892524975,0.026524285222184,0.3185094138006858,1.505959201079314,2,2,业绩信号|其他,半年报董事会决议公告 || 2023年半年度报告,2,2,业绩信号|其他,半年报董事会决议公告 || 2023年半年度报告,2,2,业绩信号|其他,半年报董事会决议公告 || 2023年半年度报告,5,4,业绩信号|其他|管理层/投关信号|资本动作,半年报董事会决议公告 || 2023年半年度报告 || 关于公司股东自愿承诺不减持的公告,12,4,业绩信号|其他|管理层/投关信号|资本动作,半年报董事会决议公告 || 2023年半年度报告 || 关于公司股东自愿承诺不减持的公告
300590|2020-03-11|资本动作,移为通信,300590.SZ,300590,2020-03-11,2020-03-11,资本动作,股东增减持/限售流通,股东增减持/限售流通,announcement,关于公司持股5%以股东股份减持进展暨披露简式权益变动报告书的提示性公告,关于公司持股5%以股东股份减持进展暨披露简式权益变动报告书的提示性公告,ok,False,False,0.043219999999999995,0.0073572857142857,-0.0507067142857142,-0.1547533952823446,-0.2357040743388134,0.6648764679719998,-4.5823558314840005,1,1,其他,简式权益变动报告书,2,2,其他|资本动作,简式权益变动报告书 || 移为通信深度报告：高成长引领长期发展、高毛利助力快速扩张,2,2,其他|资本动作,简式权益变动报告书 || 移为通信深度报告：高成长引领长期发展、高毛利助力快速扩张,7,4,业绩信号|产品/技术创新|其他|资本动作,简式权益变动报告书 || 移为通信深度报告：高成长引领长期发展、高毛利助力快速扩张 || 关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告,30,7,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,简式权益变动报告书 || 移为通信深度报告：高成长引领长期发展、高毛利助力快速扩张 || 关于理财产品到期赎回及继续使用闲置募集资金和自有资金进行现金管理的公告
002970|2022-06-18|资本动作,锐明技术,002970.SZ,002970,2022-06-18,2022-06-20,资本动作,并购重组/资产交易,并购重组/资产交易,announcement,关于参与南山区联合竞买及合作建设留仙洞七街坊T501-0106地块的进展公告,关于参与南山区联合竞买及合作建设留仙洞七街坊T501-0106地块的进展公告,ok,False,False,0.01263071428571429,0.0759532857142857,0.0165434285714285,0.0896997339414671,0.0205245153933866,3.459510535693714,0.753517967012571,0,0,,,0,0,,,0,0,,,6,4,业绩信号|产品/技术创新|其他|资本动作,关于公司董事减持计划的预披露公告 || 关于部分募投项目延期的公告 || 国信证券股份有限公司关于深圳市锐明技术股份有限公司部分募投项目延期的核查意见,23,6,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作|风险事件,关于公司董事减持计划的预披露公告 || 关于部分募投项目延期的公告 || 国信证券股份有限公司关于深圳市锐明技术股份有限公司部分募投项目延期的核查意见
002970|2025-05-24|资本动作,锐明技术,002970.SZ,002970,2025-05-24,2025-05-26,资本动作,股东增减持/限售流通,股东增减持/限售流通,announcement,关于公司股东减持计划时间届满暨减持股份结果的公告,关于公司股东减持计划时间届满暨减持股份结果的公告,ok,False,False,-0.021834374999999996,-0.03342275,-0.0932725,-0.0116102450314328,-0.0505861806638671,-2.9832292775609823,-8.325265060215175,1,1,资本动作,2024年年度分红派息实施公告,4,3,产品/技术创新|其他|资本动作,2024年年度分红派息实施公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划行权价格调整、2024年股票期权激励计划行权价格调整、2025年股票期权激励计划行权价格调整事项的法律意见书 || 关于调整2022年股票期权激励计划行权价格的公告,4,3,产品/技术创新|其他|资本动作,2024年年度分红派息实施公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划行权价格调整、2024年股票期权激励计划行权价格调整、2025年股票期权激励计划行权价格调整事项的法律意见书 || 关于调整2022年股票期权激励计划行权价格的公告,7,3,产品/技术创新|其他|资本动作,2024年年度分红派息实施公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划行权价格调整、2024年股票期权激励计划行权价格调整、2025年股票期权激励计划行权价格调整事项的法律意见书 || 关于调整2022年股票期权激励计划行权价格的公告,16,4,业绩信号|产品/技术创新|其他|资本动作,2024年年度分红派息实施公告 || 北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划行权价格调整、2024年股票期权激励计划行权价格调整、2025年股票期权激励计划行权价格调整事项的法律意见书 || 关于调整2022年股票期权激励计划行权价格的公告
300638|2018-08-31|资本动作,广和通,300638.SZ,300638,2018-08-31,2018-08-31,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,2018年股票期权与限制性股票激励计划激励对象名单,2018年股票期权与限制性股票激励计划激励对象名单 || 2018年股票期权与限制性股票激励计划(草案)摘要 || 2018年股票期权与限制性股票激励计划(草案) || 上市公司股权激励计划自查表 || 关于股权激励计划的提示性公告 || 2018年股权激励计划实施考核管理办法,ok,False,False,0.00048324999999999757,-0.0075597499999999,-0.0435472499999999,-0.0533910533910534,-0.1702741702741702,-0.2514675239999999,-1.4485557239999998,1,1,其他,第二届监事会第三次会议决议公告,1,1,其他,第二届监事会第三次会议决议公告,1,1,其他,第二届监事会第三次会议决议公告,6,2,其他|资本动作,第二届监事会第三次会议决议公告 || 上海荣正投资咨询股份有限公司关于公司2018年股票期权与限制性股票激励计划(草案)之独立财务顾问报告 || 关于召开2018年第五次临时股东大会的通知,29,7,业绩信号|产品/技术创新|其他|政策/行业|管理层/投关信号|资本动作|风险事件,第二届监事会第三次会议决议公告 || 上海荣正投资咨询股份有限公司关于公司2018年股票期权与限制性股票激励计划(草案)之独立财务顾问报告 || 关于召开2018年第五次临时股东大会的通知
002881|2023-06-26|资本动作,美格智能,002881.SZ,002881,2023-06-26,2023-06-26,资本动作,股权质押/解押,股权质押/解押,announcement,关于公司控股股东股份质押及解除质押的公告,关于公司控股股东股份质押及解除质押的公告,ok,False,False,0.02916928571428571,-0.0521967142857142,-0.012055,-0.0853994489954218,-0.099173553678908,-4.948437215325232,-1.1428575811154515,0,0,,,0,0,,,0,0,,,0,0,,,12,6,业绩信号|产品/技术创新|其他|政策/行业|资本动作|风险事件,关于持股5%以上股东减持股份的预披露公告 || 关于公司控股股东股份质押及解除质押的公告 || 关于全资子公司注册成立的公告
002970|2025-07-15|资本动作,锐明技术,002970.SZ,002970,2025-07-15,2025-07-15,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,2022年股票期权激励计划首次授予部分第三个行权期符合行权条件的激励对象名单,2022年股票期权激励计划首次授予部分第三个行权期符合行权条件的激励对象名单 || 关于2022年股票期权激励计划首次授予部分第三个行权期行权条件成就的公告 || 关于注销2022年股票期权激励计划部分已授予但尚未行权的股票期权的公告,ok,False,False,6.562499999999798e-05,-0.02439075,-0.1204352499999999,-0.0040589617855559,-0.0064088869541972,-2.036902246795845,-10.057699386792914,3,3,产品/技术创新|其他|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划注销部分股票期权及首次授予部分第三个行权期行权条件成就事宜的法律意见书 || 第四届监事会第十三次会议决议公告 || 关于第一期员工持股计划出售完毕暨终止的公告,3,3,产品/技术创新|其他|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划注销部分股票期权及首次授予部分第三个行权期行权条件成就事宜的法律意见书 || 第四届监事会第十三次会议决议公告 || 关于第一期员工持股计划出售完毕暨终止的公告,3,3,产品/技术创新|其他|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划注销部分股票期权及首次授予部分第三个行权期行权条件成就事宜的法律意见书 || 第四届监事会第十三次会议决议公告 || 关于第一期员工持股计划出售完毕暨终止的公告,5,3,产品/技术创新|其他|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划注销部分股票期权及首次授予部分第三个行权期行权条件成就事宜的法律意见书 || 第四届监事会第十三次会议决议公告 || 关于第一期员工持股计划出售完毕暨终止的公告,18,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,北京市金杜(深圳)律师事务所关于深圳市锐明技术股份有限公司2022年股票期权激励计划注销部分股票期权及首次授予部分第三个行权期行权条件成就事宜的法律意见书 || 第四届监事会第十三次会议决议公告 || 关于第一期员工持股计划出售完毕暨终止的公告
300638|2025-07-30|资本动作,广和通,300638.SZ,300638,2025-07-30,2025-07-30,资本动作,股权质押/解押,股权质押/解押,announcement,关于控股股东、实际控制人部分股份解除质押的公告,关于控股股东、实际控制人部分股份解除质押的公告,ok,False,False,-0.03127387499999999,0.03650675,0.026372375,0.0856726212321776,0.2107181917728784,7.66509984617435,5.537246880529004,0,0,,,0,0,,,0,0,,,7,4,业绩信号|其他|管理层/投关信号|资本动作,关于购买董监高责任险的公告 || 关于调整2023年限制性股票激励计划限制性股票回购价格的公告 || 关于控股股东、实际控制人部分股份提前购回解除质押的公告,22,5,业绩信号|产品/技术创新|其他|管理层/投关信号|资本动作,关于购买董监高责任险的公告 || 关于调整2023年限制性股票激励计划限制性股票回购价格的公告 || 关于控股股东、实际控制人部分股份提前购回解除质押的公告
300098|2019-05-07|资本动作,高新兴,300098.SZ,300098,2019-05-07,2019-05-07,资本动作,复合资本动作,股权激励/员工持股|股东增减持/限售流通,announcement,关于公司副总裁减持计划的预披露公告,关于公司副总裁减持计划的预披露公告 || 关于第二期限制性股票激励计划第三个解锁期股票解锁股份上市流通的提示性公告 || 卓越推：高新兴,ok,False,False,-0.0028240000000000036,-0.0046972499999999,-0.136581,0.0011750881122805,-0.0693301997566873,-0.7053314612586745,-20.508782012916303,1,1,产品/技术创新,产品化转型深入，全年增长确定性仍在,6,4,产品/技术创新|其他|政策/行业|资本动作,中小盘首次覆盖报告：战略聚焦车联网，车载终端产品进入收获期 || 中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位 || 广发证券股份有限公司关于公司变更2015年重组部分募集资金用途暨使用结余募集资金永久补充流动资金的核查意见,7,4,产品/技术创新|其他|政策/行业|资本动作,产品化转型深入，全年增长确定性仍在 || 中小盘首次覆盖报告：战略聚焦车联网，车载终端产品进入收获期 || 中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位,13,4,产品/技术创新|其他|政策/行业|资本动作,中小盘首次覆盖报告：战略聚焦车联网，车载终端产品进入收获期 || 中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位 || 广发证券股份有限公司关于公司变更2015年重组部分募集资金用途暨使用结余募集资金永久补充流动资金的核查意见,40,7,业绩信号|产品/技术创新|其他|客户/订单|政策/行业|管理层/投关信号|资本动作,中小盘首次覆盖报告：战略聚焦车联网，车载终端产品进入收获期 || 中小盘信息更新：5G和C-V2X项目加大投入，确保车载终端龙头地位 || 广发证券股份有限公司关于公司变更2015年重组部分募集资金用途暨使用结余募集资金永久补充流动资金的核查意见
002970|2023-06-09|资本动作,锐明技术,002970.SZ,002970,2023-06-09,2023-06-09,资本动作,复合资本动作,股权激励/员工持股|分红/权益分派,announcement,关于第一期员工持股计划完成非交易过户暨回购股份处理完成的公告,关于第一期员工持股计划完成非交易过户暨回购股份处理完成的公告 || 2022年年度分红派息实施公告,ok,False,False,-0.004425000000000005,-0.0188951428571428,0.1081615714285714,0.021970705725699,0.1694407456724367,-0.9819427537677716,5.620940370941487,1,1,资本动作,第一期员工持股计划第一次持有人会议决议公告,0,0,,,1,1,资本动作,第一期员工持股计划第一次持有人会议决议公告,4,3,业绩信号|管理层/投关信号|资本动作,调研活动信息20230625 || 关于2021年股票期权与限制性股票激励计划部分股票期权注销完成的公告 || 关于2022年股票期权激励计划部分股票期权注销完成的公告,13,4,业绩信号|其他|管理层/投关信号|资本动作,调研活动信息20230625 || 关于2021年股票期权与限制性股票激励计划部分股票期权注销完成的公告 || 关于2022年股票期权激励计划部分股票期权注销完成的公告
002970|2025-06-24|资本动作,锐明技术,002970.SZ,002970,2025-06-24,2025-06-24,资本动作,股权激励/员工持股,股权激励/员工持股,announcement,关于第三期员工持股计划非交易过户完成暨回购股份处理完成的公告,关于第三期员工持股计划非交易过户完成暨回购股份处理完成的公告 || 关于2022年股票期权激励计划部分股票期权注销完成的公告 || 第三期员工持股计划第一次持有人会议决议公告 || 关于2024年股票期权激励计划部分股票期权注销完成的公告,ok,False,False,-0.015415875000000002,-0.010314625,-0.0021215,0.0795329367688806,0.0270984797882403,-0.8352567949441229,-0.1717946401807107,0,0,,,0,0,,,0,0,,,7,4,业绩信号|产品/技术创新|其他|资本动作,预增 预计:净利润19000-22000 || 关于筹划公司在香港联合交易所有限公司上市的提示性公告 || 关于收到董事长提议实施2025年度中期分红的公告,17,5,业绩信号|产品/技术创新|其他|政策/行业|资本动作,预增 预计:净利润19000-22000 || 关于筹划公司在香港联合交易所有限公司上市的提示性公告 || 关于收到董事长提议实施2025年度中期分红的公告
